year,month,day,tmax,tmin,precip,snow,snowcover
2011,8,12,92,60,0.00,0.0,0
2011,8,13,85,53,0.00,0.0,0
2011,8,14,84,58,0.07,0.0,0
2011,8,15,91,62,0.00,0.0,0
2011,8,16,88,60,0.25,0.0,0
2011,8,17,90,53,-999.00,0.0,0
2011,8,18,97,60,0.00,0.0,0
2011,8,19,94,62,0.09,0.0,0
2011,8,20,86,53,0.15,0.0,0
2011,8,21,90,57,-999.00,0.0,0
2011,8,22,94,57,0.00,0.0,0
2011,8,23,98,62,0.03,0.0,0
2011,8,24,91,61,0.00,0.0,0
2011,8,25,96,57,0.00,0.0,0
2011,8,26,92,64,-999.00,0.0,0
2011,8,27,94,59,-999.00,0.0,0
2011,8,28,94,65,0.01,0.0,0
2011,8,29,87,57,0.00,0.0,0
2011,8,30,92,58,0.00,0.0,0
2011,8,31,96,60,0.06,0.0,0
2011,9,1,94,63,0.03,0.0,0
2011,9,2,84,55,0.01,0.0,0
2011,9,3,77,52,0.00,0.0,0
2011,9,4,76,42,0.00,0.0,0
2011,9,5,87,45,0.00,0.0,0
2011,9,6,84,57,0.03,0.0,0
2011,9,7,66,52,1.02,0.0,0
2011,9,8,75,48,0.00,0.0,0
2011,9,9,77,47,0.00,0.0,0
2011,9,10,77,45,0.00,0.0,0
2011,9,11,81,45,0.00,0.0,0
2011,9,12,80,55,-999.00,0.0,0
2011,9,13,78,52,0.00,0.0,0
2011,9,14,74,50,0.04,0.0,0
2011,9,15,56,48,1.40,0.0,0
2011,9,16,74,41,-999.00,0.0,0
2011,9,17,74,51,0.00,0.0,0
2011,9,18,76,43,0.00,0.0,0
2011,9,19,80,43,0.00,0.0,0
2011,9,20,76,44,0.00,0.0,0
2011,9,21,65,39,-999.00,0.0,0
2011,9,22,75,37,0.03,0.0,0
2011,9,23,82,46,0.00,0.0,0
2011,9,24,84,53,0.00,0.0,0
2011,9,25,85,55,0.00,0.0,0
2011,9,26,88,53,0.00,0.0,0
2011,9,27,82,50,0.00,0.0,0
2011,9,28,89,54,0.00,0.0,0
2011,9,29,69,50,0.00,0.0,0
2011,9,30,80,39,0.00,0.0,0
2011,10,1,86,48,0.00,0.0,0
2011,10,2,82,50,0.00,0.0,0
2011,10,3,80,50,0.00,0.0,0
2011,10,4,82,49,-999.00,0.0,0
2011,10,5,76,46,-999.00,0.0,0
2011,10,6,75,46,0.01,0.0,0
2011,10,7,65,34,0.00,0.0,0
2011,10,8,52,36,0.23,-999.0,0
2011,10,9,55,33,-999.00,0.0,0
2011,10,10,67,33,0.00,0.0,0
2011,10,11,69,45,-999.00,0.0,0
2011,10,12,69,40,0.00,0.0,0
2011,10,13,77,37,0.00,0.0,0
2011,10,14,67,35,0.00,0.0,0
2011,10,15,84,42,0.00,0.0,0
2011,10,16,74,37,0.00,0.0,0
2011,10,17,58,42,-999.00,0.0,0
2011,10,18,61,33,0.00,0.0,0
2011,10,19,63,29,0.00,0.0,0
2011,10,20,73,35,0.00,0.0,0
2011,10,21,73,39,0.00,0.0,0
2011,10,22,70,41,0.00,0.0,0
2011,10,23,76,39,0.00,0.0,0
2011,10,24,80,43,0.00,0.0,0
2011,10,25,71,41,0.06,0.0,0
2011,10,26,42,27,1.35,11.5,10
2011,10,27,45,14,0.00,0.0,5
2011,10,28,49,23,0.00,0.0,3
2011,10,29,59,32,0.00,0.0,1
2011,10,30,63,29,0.00,0.0,-999
2011,10,31,73,35,0.00,0.0,-999
2011,11,1,59,37,-999.00,0.0,-999
2011,11,2,40,22,0.94,8.6,7
2011,11,3,47,15,0.00,0.0,4
2011,11,4,60,24,0.00,0.0,2
2011,11,5,53,34,0.00,0.0,-999
2011,11,6,48,26,0.00,0.0,-999
2011,11,7,44,27,0.00,0.0,-999
2011,11,8,45,24,0.00,0.0,0
2011,11,9,46,20,0.00,0.0,-999
2011,11,10,63,25,0.00,0.0,0
2011,11,11,61,37,0.00,0.0,-999
2011,11,12,60,41,0.00,0.0,0
2011,11,13,57,36,0.00,0.0,0
2011,11,14,56,36,0.00,0.0,0
2011,11,15,54,40,0.00,0.0,0
2011,11,16,46,15,0.00,0.0,0
2011,11,17,59,21,0.00,0.0,0
2011,11,18,67,41,0.00,0.0,0
2011,11,19,52,26,0.00,0.0,0
2011,11,20,44,20,0.00,0.0,0
2011,11,21,52,25,0.00,0.0,0
2011,11,22,58,32,0.00,0.0,0
2011,11,23,68,42,0.00,0.0,0
2011,11,24,69,39,0.00,0.0,0
2011,11,25,56,42,0.00,0.0,0
2011,11,26,42,22,0.01,-999.0,0
2011,11,27,60,21,0.00,0.0,0
2011,11,28,62,40,0.00,0.0,0
2011,11,29,56,27,0.00,0.0,0
2011,11,30,64,34,0.00,0.0,0
2011,12,1,48,20,0.57,7.6,8
2011,12,2,45,8,0.00,0.0,6
2011,12,3,30,20,0.28,8.0,10
2011,12,4,31,8,0.03,0.8,8
2011,12,5,21,1,0.06,1.4,7
2011,12,6,35,-4,0.00,0.0,6
2011,12,7,45,19,0.00,0.0,4
2011,12,8,40,23,0.00,0.0,4
2011,12,9,40,16,0.00,0.0,4
2011,12,10,48,17,0.00,0.0,4
2011,12,11,48,17,0.00,0.0,4
2011,12,12,40,22,0.00,0.0,4
2011,12,13,43,15,0.00,0.0,3
2011,12,14,49,24,0.00,0.0,3
2011,12,15,40,20,0.00,0.0,3
2011,12,16,39,19,0.00,0.0,3
2011,12,17,45,20,0.00,0.0,3
2011,12,18,61,25,0.00,0.0,2
2011,12,19,55,24,0.04,0.7,3
2011,12,20,42,16,0.01,-999.0,2
2011,12,21,39,22,-999.00,-999.0,2
2011,12,22,33,15,0.93,14.6,16
2011,12,23,44,5,0.00,0.0,14
2011,12,24,47,16,0.00,0.0,12
2011,12,25,46,21,0.00,0.0,11
2011,12,26,53,20,0.00,0.0,9
2011,12,27,55,21,0.00,0.0,9
2011,12,28,59,31,0.00,0.0,7
2011,12,29,56,43,0.00,0.0,4
2011,12,30,61,38,0.00,0.0,3
2011,12,31,59,33,-999.00,-999.0,2
2012,1,1,35,19,0.00,0.0,2
2012,1,2,53,19,0.00,0.0,2
2012,1,3,57,29,0.00,0.0,1
2012,1,4,61,24,0.00,0.0,-999
2012,1,5,69,39,0.00,0.0,-999
2012,1,6,60,31,0.00,0.0,-999
2012,1,7,39,21,0.08,0.8,1
2012,1,8,39,16,0.04,0.6,1
2012,1,9,52,22,0.00,0.0,-999
2012,1,10,61,29,0.00,0.0,-999
2012,1,11,46,16,0.16,4.7,5
2012,1,12,44,2,-999.00,-999.0,3
2012,1,13,46,23,0.00,0.0,-999
2012,1,14,59,31,0.00,0.0,-999
2012,1,15,55,43,0.00,0.0,-999
2012,1,16,53,21,0.01,0.1,-999
2012,1,17,32,6,0.04,0.9,1
2012,1,18,49,20,-999.00,-999.0,-999
2012,1,19,64,39,0.00,0.0,-999
2012,1,20,58,42,0.00,0.0,0
2012,1,21,64,25,0.00,0.0,0
2012,1,22,52,35,0.00,0.0,0
2012,1,23,49,21,0.00,0.0,0
2012,1,24,37,28,0.01,0.1,0
2012,1,25,62,18,0.00,0.0,0
2012,1,26,58,38,0.00,0.0,0
2012,1,27,48,26,0.04,0.6,1
2012,1,28,46,13,0.00,0.0,-999
2012,1,29,55,32,0.00,0.0,0
2012,1,30,60,33,0.00,0.0,0
2012,1,31,51,32,0.00,0.0,0
2012,2,1,52,26,0.00,0.0,0
2012,2,2,48,28,0.00,0.0,0
2012,2,3,38,26,1.13,16.4,15
2012,2,4,35,22,0.28,6.3,15
2012,2,5,40,11,0.00,0.0,14
2012,2,6,42,13,0.00,0.0,12
2012,2,7,35,21,0.10,3.4,13
2012,2,8,37,9,0.00,0.0,11
2012,2,9,46,20,0.00,0.0,9
2012,2,10,39,16,0.00,0.0,7
2012,2,11,27,7,0.10,3.7,9
2012,2,12,32,5,0.00,0.0,8
2012,2,13,41,20,0.00,0.0,6
2012,2,14,47,20,0.00,0.0,5
2012,2,15,37,23,-999.00,-999.0,5
2012,2,16,47,20,0.00,0.0,5
2012,2,17,44,24,0.00,0.0,4
2012,2,18,41,14,0.01,0.2,4
2012,2,19,43,21,0.00,0.0,4
2012,2,20,42,27,-999.00,-999.0,4
2012,2,21,48,27,0.00,0.0,3
2012,2,22,55,39,0.00,0.0,-999
2012,2,23,54,28,0.32,2.1,2
2012,2,24,44,17,0.00,0.0,1
2012,2,25,62,18,0.00,0.0,-999
2012,2,26,52,27,0.00,0.0,-999
2012,2,27,46,16,0.00,0.0,-999
2012,2,28,45,23,-999.00,-999.0,-999
2012,2,29,53,30,0.00,0.0,0
2012,3,1,46,31,-999.00,-999.0,0
2012,3,2,35,17,-999.00,-999.0,0
2012,3,3,46,20,0.00,0.0,0
2012,3,4,60,36,0.00,0.0,0
2012,3,5,64,36,0.00,0.0,0
2012,3,6,72,41,0.00,0.0,0
2012,3,7,58,26,0.01,-999.0,0
2012,3,8,48,21,0.00,0.0,0
2012,3,9,63,23,0.00,0.0,0
2012,3,10,68,29,0.00,0.0,0
2012,3,11,66,34,-999.00,0.0,0
2012,3,12,68,43,0.00,0.0,0
2012,3,13,73,43,0.00,0.0,0
2012,3,14,73,45,0.00,0.0,0
2012,3,15,71,47,0.00,0.0,0
2012,3,16,71,47,0.00,0.0,0
2012,3,17,74,43,0.00,0.0,0
2012,3,18,70,39,-999.00,0.0,0
2012,3,19,55,31,0.00,0.0,0
2012,3,20,52,26,0.00,0.0,0
2012,3,21,65,26,0.00,0.0,0
2012,3,22,68,34,0.00,0.0,0
2012,3,23,76,36,0.00,0.0,0
2012,3,24,74,42,0.00,0.0,0
2012,3,25,70,39,0.00,0.0,0
2012,3,26,78,41,0.00,0.0,0
2012,3,27,71,43,0.00,0.0,0
2012,3,28,74,37,0.00,0.0,0
2012,3,29,71,50,0.00,0.0,0
2012,3,30,77,44,0.00,0.0,0
2012,3,31,81,47,0.00,0.0,0
2012,4,1,81,52,0.00,0.0,0
2012,4,2,76,40,-999.00,0.0,0
2012,4,3,40,31,0.52,1.5,1
2012,4,4,61,30,0.00,0.0,0
2012,4,5,70,34,0.00,0.0,0
2012,4,6,75,38,0.00,0.0,0
2012,4,7,63,35,0.00,0.0,0
2012,4,8,59,33,0.00,0.0,0
2012,4,9,66,34,0.00,0.0,0
2012,4,10,74,35,0.00,0.0,0
2012,4,11,70,44,-999.00,0.0,0
2012,4,12,66,43,0.21,0.0,0
2012,4,13,65,39,0.00,0.0,0
2012,4,14,62,35,-999.00,0.0,0
2012,4,15,54,33,0.52,0.1,0
2012,4,16,61,37,0.02,0.0,0
2012,4,17,69,37,0.00,0.0,0
2012,4,18,70,37,0.00,0.0,0
2012,4,19,67,42,0.00,0.0,0
2012,4,20,70,36,0.00,0.0,0
2012,4,21,75,48,0.00,0.0,0
2012,4,22,75,40,0.00,0.0,0
2012,4,23,82,41,0.00,0.0,0
2012,4,24,87,49,0.00,0.0,0
2012,4,25,83,51,0.00,0.0,0
2012,4,26,80,52,-999.00,0.0,0
2012,4,27,69,50,0.04,0.0,0
2012,4,28,66,38,0.00,0.0,0
2012,4,29,64,33,0.00,0.0,0
2012,4,30,77,36,0.00,0.0,0
2012,5,1,78,53,0.00,0.0,0
2012,5,2,75,46,0.00,0.0,0
2012,5,3,82,45,-999.00,0.0,0
2012,5,4,88,55,0.00,0.0,0
2012,5,5,84,47,0.00,0.0,0
2012,5,6,75,41,-999.00,0.0,0
2012,5,7,49,36,0.88,-999.0,0
2012,5,8,64,33,0.01,0.0,0
2012,5,9,76,39,0.00,0.0,0
2012,5,10,82,46,0.00,0.0,0
2012,5,11,76,38,0.10,-999.0,0
2012,5,12,47,37,0.12,0.0,0
2012,5,13,61,39,0.08,0.0,0
2012,5,14,75,38,0.00,0.0,0
2012,5,15,78,43,0.00,0.0,0
2012,5,16,83,44,-999.00,0.0,0
2012,5,17,80,46,0.02,0.0,0
2012,5,18,80,47,0.00,0.0,0
2012,5,19,72,46,0.14,0.0,0
2012,5,20,73,38,-999.00,0.0,0
2012,5,21,84,43,0.00,0.0,0
2012,5,22,89,53,0.00,0.0,0
2012,5,23,88,51,0.18,0.0,0
2012,5,24,70,42,0.25,0.0,0
2012,5,25,70,45,0.00,0.0,0
2012,5,26,86,48,0.00,0.0,0
2012,5,27,86,53,0.00,0.0,0
2012,5,28,76,42,0.00,0.0,0
2012,5,29,78,41,0.00,0.0,0
2012,5,30,86,46,0.00,0.0,0
2012,5,31,73,43,0.00,0.0,0
2012,6,1,81,47,0.00,0.0,0
2012,6,2,78,49,-999.00,0.0,0
2012,6,3,89,57,-999.00,0.0,0
2012,6,4,91,51,0.00,0.0,0
2012,6,5,86,53,0.00,0.0,0
2012,6,6,83,53,-999.00,0.0,0
2012,6,7,81,56,0.13,0.0,0
2012,6,8,91,53,0.00,0.0,0
2012,6,9,95,60,0.00,0.0,0
2012,6,10,94,54,0.00,0.0,0
2012,6,11,78,50,0.00,0.0,0
2012,6,12,89,46,0.00,0.0,0
2012,6,13,91,50,0.00,0.0,0
2012,6,14,88,56,0.00,0.0,0
2012,6,15,84,57,0.06,0.0,0
2012,6,16,85,56,0.00,0.0,0
2012,6,17,97,53,0.00,0.0,0
2012,6,18,98,65,0.00,0.0,0
2012,6,19,95,74,0.00,0.0,0
2012,6,20,89,55,0.00,0.0,0
2012,6,21,88,54,0.00,0.0,0
2012,6,22,98,54,0.00,0.0,0
2012,6,23,102,64,0.00,0.0,0
2012,6,24,101,64,0.00,0.0,0
2012,6,25,101,64,-999.00,0.0,0
2012,6,26,98,69,0.00,0.0,0
2012,6,27,97,69,0.08,0.0,0
2012,6,28,92,59,0.09,0.0,0
2012,6,29,98,61,0.02,0.0,0
2012,6,30,97,60,-999.00,0.0,0
2012,7,1,100,60,0.00,0.0,0
2012,7,2,97,61,0.00,0.0,0
2012,7,3,89,62,0.17,0.0,0
2012,7,4,96,61,-999.00,0.0,0
2012,7,5,94,66,0.25,0.0,0
2012,7,6,84,60,0.11,0.0,0
2012,7,7,75,56,0.95,0.0,0
2012,7,8,77,60,0.38,0.0,0
2012,7,9,80,57,1.98,0.0,0
2012,7,10,83,55,0.00,0.0,0
2012,7,11,84,56,0.00,0.0,0
2012,7,12,90,59,0.03,0.0,0
2012,7,13,93,60,0.00,0.0,0
2012,7,14,92,59,0.00,0.0,0
2012,7,15,91,63,0.00,0.0,0
2012,7,16,91,62,0.67,0.0,0
2012,7,17,87,57,0.03,0.0,0
2012,7,18,91,59,-999.00,0.0,0
2012,7,19,96,60,0.00,0.0,0
2012,7,20,96,61,-999.00,0.0,0
2012,7,21,96,63,0.00,0.0,0
2012,7,22,91,62,-999.00,0.0,0
2012,7,23,94,62,-999.00,0.0,0
2012,7,24,93,59,0.03,0.0,0
2012,7,25,91,62,0.10,0.0,0
2012,7,26,87,57,0.00,0.0,0
2012,7,27,87,59,0.05,0.0,0
2012,7,28,90,61,-999.00,0.0,0
2012,7,29,91,61,-999.00,0.0,0
2012,7,30,84,59,0.24,0.0,0
2012,7,31,91,57,0.00,0.0,0
2012,8,1,92,64,0.12,0.0,0
2012,8,2,87,62,0.02,0.0,0
2012,8,3,94,64,0.00,0.0,0
2012,8,4,83,56,0.00,0.0,0
2012,8,5,93,53,-999.00,0.0,0
2012,8,6,96,65,0.00,0.0,0
2012,8,7,92,62,0.00,0.0,0
2012,8,8,95,56,0.00,0.0,0
2012,8,9,90,56,0.00,0.0,0
2012,8,10,93,58,0.00,0.0,0
2012,8,11,90,67,-999.00,0.0,0
2012,8,12,85,53,0.19,0.0,0
2012,8,13,83,57,0.00,0.0,0
2012,8,14,90,53,0.00,0.0,0
2012,8,15,94,65,0.00,0.0,0
2012,8,16,80,52,-999.00,0.0,0
2012,8,17,84,46,0.00,0.0,0
2012,8,18,81,54,-999.00,0.0,0
2012,8,19,82,47,0.00,0.0,0
2012,8,20,84,52,0.00,0.0,0
2012,8,21,89,53,0.00,0.0,0
2012,8,22,91,59,-999.00,0.0,0
2012,8,23,85,59,0.03,0.0,0
2012,8,24,88,57,-999.00,0.0,0
2012,8,25,80,57,0.00,0.0,0
2012,8,26,94,51,0.00,0.0,0
2012,8,27,91,60,0.00,0.0,0
2012,8,28,93,61,-999.00,0.0,0
2012,8,29,95,60,-999.00,0.0,0
2012,8,30,92,64,0.00,0.0,0
2012,8,31,93,56,0.00,0.0,0
2012,9,1,87,57,0.08,0.0,0
2012,9,2,90,64,-999.00,0.0,0
2012,9,3,89,60,0.00,0.0,0
2012,9,4,91,57,0.00,0.0,0
2012,9,5,88,50,0.00,0.0,0
2012,9,6,92,56,0.00,0.0,0
2012,9,7,86,52,0.12,0.0,0
2012,9,8,80,46,0.00,0.0,0
2012,9,9,88,46,0.00,0.0,0
2012,9,10,94,57,0.00,0.0,0
2012,9,11,86,61,-999.00,0.0,0
2012,9,12,77,51,1.39,0.0,0
2012,9,13,70,47,-999.00,0.0,0
2012,9,14,77,45,0.00,0.0,0
2012,9,15,86,46,0.00,0.0,0
2012,9,16,86,53,0.00,0.0,0
2012,9,17,74,49,-999.00,0.0,0
2012,9,18,77,44,0.00,0.0,0
2012,9,19,81,52,0.00,0.0,0
2012,9,20,81,48,0.00,0.0,0
2012,9,21,78,49,0.00,0.0,0
2012,9,22,77,47,0.00,0.0,0
2012,9,23,88,47,0.00,0.0,0
2012,9,24,78,66,0.00,0.0,0
2012,9,25,72,48,0.04,0.0,0
2012,9,26,65,50,0.51,0.0,0
2012,9,27,67,43,0.13,0.0,0
2012,9,28,72,42,-999.00,0.0,0
2012,9,29,77,42,0.00,0.0,0
2012,9,30,75,52,-999.00,0.0,0
2012,10,1,69,52,-999.00,0.0,0
2012,10,2,85,43,0.00,0.0,0
2012,10,3,85,53,0.00,0.0,0
2012,10,4,59,37,0.00,0.0,0
2012,10,5,42,30,0.02,0.2,0
2012,10,6,36,31,0.20,-999.0,0
2012,10,7,56,25,0.03,0.0,0
2012,10,8,75,30,0.00,0.0,0
2012,10,9,67,34,0.00,0.0,0
2012,10,10,59,32,0.00,0.0,0
2012,10,11,64,41,0.00,0.0,0
2012,10,12,63,31,-999.00,0.0,0
2012,10,13,57,44,0.12,0.0,0
2012,10,14,70,40,0.00,0.0,0
2012,10,15,78,43,0.00,0.0,0
2012,10,16,75,46,0.00,0.0,0
2012,10,17,71,39,0.01,0.0,0
2012,10,18,66,27,0.00,0.0,0
2012,10,19,72,34,0.00,0.0,0
2012,10,20,79,51,0.00,0.0,0
2012,10,21,72,51,0.00,0.0,0
2012,10,22,64,34,0.00,0.0,0
2012,10,23,78,42,0.00,0.0,0
2012,10,24,64,40,0.15,0.0,0
2012,10,25,41,27,0.66,4.9,3
2012,10,26,36,26,0.25,2.8,3
2012,10,27,50,22,0.00,0.0,2
2012,10,28,58,25,0.00,0.0,-999
2012,10,29,68,40,0.00,0.0,0
2012,10,30,71,39,0.00,0.0,0
2012,10,31,71,40,0.00,0.0,0
2012,11,1,68,38,0.00,0.0,0
2012,11,2,64,45,0.00,0.0,0
2012,11,3,55,32,0.00,0.0,0
2012,11,4,64,35,0.00,0.0,0
2012,11,5,66,33,0.00,0.0,0
2012,11,6,65,48,0.00,0.0,0
2012,11,7,73,37,0.00,0.0,0
2012,11,8,66,43,0.00,0.0,0
2012,11,9,60,32,0.00,0.0,0
2012,11,10,54,31,0.26,0.6,1
2012,11,11,36,15,0.02,0.2,-999
2012,11,12,45,21,0.00,0.0,-999
2012,11,13,55,28,0.00,0.0,-999
2012,11,14,55,25,0.00,0.0,0
2012,11,15,44,30,-999.00,-999.0,0
2012,11,16,59,24,0.00,0.0,0
2012,11,17,65,32,0.00,0.0,0
2012,11,18,62,35,0.00,0.0,0
2012,11,19,61,38,0.00,0.0,0
2012,11,20,68,32,0.00,0.0,0
2012,11,21,73,37,0.00,0.0,0
2012,11,22,61,43,0.00,0.0,0
2012,11,23,51,20,0.00,0.0,0
2012,11,24,63,29,0.00,0.0,0
2012,11,25,64,33,0.00,0.0,0
2012,11,26,56,27,-999.00,-999.0,-999
2012,11,27,62,20,0.00,0.0,0
2012,11,28,57,32,0.00,0.0,0
2012,11,29,66,33,0.00,0.0,0
2012,11,30,60,36,0.00,0.0,0
2012,12,1,65,38,0.00,0.0,0
2012,12,2,67,35,0.00,0.0,0
2012,12,3,62,45,0.00,0.0,0
2012,12,4,51,25,0.00,0.0,0
2012,12,5,71,37,0.00,0.0,0
2012,12,6,60,38,-999.00,0.0,0
2012,12,7,53,27,0.00,0.0,0
2012,12,8,49,23,-999.00,-999.0,0
2012,12,9,38,14,0.00,0.0,0
2012,12,10,41,7,0.00,0.0,0
2012,12,11,43,11,0.05,1.1,-999
2012,12,12,58,30,0.00,0.0,-999
2012,12,13,52,27,0.00,0.0,0
2012,12,14,45,27,0.00,0.0,0
2012,12,15,46,28,0.00,0.0,0
2012,12,16,41,24,0.00,0.0,0
2012,12,17,46,24,0.00,0.0,0
2012,12,18,41,29,-999.00,-999.0,0
2012,12,19,38,11,0.16,3.7,3
2012,12,20,49,8,0.00,0.0,2
2012,12,21,55,23,0.00,0.0,0
2012,12,22,51,30,0.00,0.0,0
2012,12,23,51,25,0.00,0.0,0
2012,12,24,45,19,-999.00,-999.0,-999
2012,12,25,31,5,0.29,6.7,6
2012,12,26,26,0,0.00,0.0,4
2012,12,27,25,6,-999.00,-999.0,4
2012,12,28,34,7,-999.00,0.1,3
2012,12,29,32,7,0.00,0.0,3
2012,12,30,40,14,0.00,0.0,3
2012,12,31,28,10,0.01,0.1,3
2013,1,1,30,8,0.00,0.0,3
2013,1,2,36,13,0.00,0.0,3
2013,1,3,39,9,0.00,0.0,3
2013,1,4,49,19,0.00,0.0,3
2013,1,5,42,20,0.00,0.0,2
2013,1,6,48,16,0.00,0.0,2
2013,1,7,54,27,0.00,0.0,1
2013,1,8,50,25,0.00,0.0,-999
2013,1,9,57,25,0.00,0.0,-999
2013,1,10,41,23,0.00,0.0,-999
2013,1,11,41,19,-999.00,-999.0,0
2013,1,12,19,2,0.01,0.2,-999
2013,1,13,16,0,0.02,0.3,-999
2013,1,14,16,-4,0.01,0.4,-999
2013,1,15,29,-3,0.00,0.0,-999
2013,1,16,56,24,0.00,0.0,-999
2013,1,17,52,21,0.00,0.0,-999
2013,1,18,59,27,0.00,0.0,-999
2013,1,19,61,34,0.00,0.0,-999
2013,1,20,52,25,0.00,0.0,-999
2013,1,21,56,16,0.00,0.0,-999
2013,1,22,65,36,0.00,0.0,0
2013,1,23,64,34,0.00,0.0,0
2013,1,24,64,29,0.00,0.0,0
2013,1,25,54,28,0.00,0.0,0
2013,1,26,53,30,0.00,0.0,0
2013,1,27,56,32,0.01,0.0,0
2013,1,28,50,27,0.07,0.6,1
2013,1,29,34,17,0.15,2.2,2
2013,1,30,42,9,0.00,0.0,2
2013,1,31,48,24,0.00,0.0,-999
2013,2,1,50,21,0.00,0.0,-999
2013,2,2,58,21,0.00,0.0,-999
2013,2,3,49,26,0.00,0.0,0
2013,2,4,56,28,0.00,0.0,0
2013,2,5,61,30,0.00,0.0,0
2013,2,6,55,33,-999.00,0.0,0
2013,2,7,48,21,0.01,0.0,0
2013,2,8,52,20,0.00,0.0,0
2013,2,9,41,23,0.01,0.1,-999
2013,2,10,35,20,0.01,0.3,-999
2013,2,11,33,17,0.01,0.2,-999
2013,2,12,42,12,0.00,0.0,0
2013,2,13,49,21,0.00,0.0,0
2013,2,14,42,23,0.15,3.6,4
2013,2,15,41,11,0.03,0.7,1
2013,2,16,57,20,0.00,0.0,0
2013,2,17,61,35,0.00,0.0,0
2013,2,18,48,19,0.00,0.0,0
2013,2,19,41,16,0.00,0.0,0
2013,2,20,37,17,0.01,0.2,-999
2013,2,21,30,14,0.39,4.3,4
2013,2,22,32,13,-999.00,-999.0,4
2013,2,23,45,15,0.00,0.0,3
2013,2,24,31,24,0.41,8.0,10
2013,2,25,37,8,0.02,0.3,7
2013,2,26,36,14,0.08,0.8,7
2013,2,27,39,12,0.00,0.0,7
2013,2,28,43,15,0.00,0.0,6
2013,2,29,-998,-998,-998.00,-998.0,-998
2013,3,1,45,21,0.00,0.0,5
2013,3,2,61,30,0.00,0.0,0
2013,3,3,60,40,0.00,0.0,-999
2013,3,4,54,26,0.09,2.4,2
2013,3,5,39,10,0.00,0.0,-999
2013,3,6,57,20,0.00,0.0,-999
2013,3,7,64,29,0.00,0.0,0
2013,3,8,55,28,0.00,0.0,-999
2013,3,9,41,30,0.43,5.1,5
2013,3,10,44,15,0.00,0.0,2
2013,3,11,54,27,-999.00,-999.0,-999
2013,3,12,35,24,0.34,4.4,4
2013,3,13,65,25,0.00,0.0,-999
2013,3,14,72,42,0.00,0.0,0
2013,3,15,76,46,0.00,0.0,0
2013,3,16,69,40,0.00,0.0,0
2013,3,17,58,32,-999.00,0.0,0
2013,3,18,48,31,0.00,0.0,0
2013,3,19,55,37,0.00,0.0,0
2013,3,20,53,19,0.00,0.0,0
2013,3,21,60,35,-999.00,0.0,0
2013,3,22,45,25,0.03,0.2,-999
2013,3,23,29,18,0.82,10.6,9
2013,3,24,30,3,-999.00,-999.0,6
2013,3,25,33,9,0.01,0.1,4
2013,3,26,50,14,0.00,0.0,2
2013,3,27,53,26,0.00,0.0,0
2013,3,28,65,31,0.00,0.0,0
2013,3,29,67,37,0.00,0.0,0
2013,3,30,66,36,0.00,0.0,0
2013,3,31,70,31,0.00,0.0,0
2013,4,1,64,29,-999.00,0.0,0
2013,4,2,48,32,0.26,-999.0,0
2013,4,3,61,33,0.30,-999.0,0
2013,4,4,68,37,0.00,0.0,0
2013,4,5,72,51,0.00,0.0,0
2013,4,6,66,38,0.00,0.0,0
2013,4,7,65,37,0.00,0.0,0
2013,4,8,62,37,-999.00,0.0,0
2013,4,9,48,15,0.67,13.1,11
2013,4,10,34,2,0.07,2.4,2
2013,4,11,55,17,-999.00,0.0,-999
2013,4,12,59,33,-999.00,-999.0,0
2013,4,13,66,29,0.00,0.0,0
2013,4,14,64,33,0.25,0.0,0
2013,4,15,43,25,0.71,10.4,10
2013,4,16,34,22,0.24,3.5,7
2013,4,17,33,22,0.47,5.5,10
2013,4,18,33,10,0.03,1.1,6
2013,4,19,54,22,0.00,0.0,1
2013,4,20,56,32,0.00,0.0,-999
2013,4,21,63,33,0.00,0.0,0
2013,4,22,59,25,0.43,4.1,4
2013,4,23,34,20,0.71,7.5,6
2013,4,24,55,18,0.00,0.0,1
2013,4,25,65,28,0.00,0.0,0
2013,4,26,66,39,0.00,0.0,0
2013,4,27,74,40,0.00,0.0,0
2013,4,28,77,47,0.00,0.0,0
2013,4,29,77,46,0.00,0.0,0
2013,4,30,75,42,0.00,0.0,0
2013,5,1,53,27,1.32,10.7,9
2013,5,2,46,17,0.12,1.6,3
2013,5,3,59,27,0.00,0.0,-999
2013,5,4,59,33,0.00,0.0,0
2013,5,5,56,32,0.00,0.0,0
2013,5,6,65,36,-999.00,0.0,0
2013,5,7,69,42,-999.00,0.0,0
2013,5,8,62,42,0.43,0.0,0
2013,5,9,60,41,0.47,0.0,0
2013,5,10,66,37,-999.00,0.0,0
2013,5,11,67,42,0.02,0.0,0
2013,5,12,77,47,0.00,0.0,0
2013,5,13,84,55,0.00,0.0,0
2013,5,14,85,57,-999.00,0.0,0
2013,5,15,80,53,0.00,0.0,0
2013,5,16,80,51,-999.00,0.0,0
2013,5,17,86,48,0.00,0.0,0
2013,5,18,80,61,0.00,0.0,0
2013,5,19,72,47,0.00,0.0,0
2013,5,20,65,46,0.06,0.0,0
2013,5,21,68,38,0.00,0.0,0
2013,5,22,75,40,0.00,0.0,0
2013,5,23,74,48,0.06,0.0,0
2013,5,24,81,43,0.00,0.0,0
2013,5,25,87,50,0.00,0.0,0
2013,5,26,85,53,0.00,0.0,0
2013,5,27,84,52,0.00,0.0,0
